X Y Z R G B Scalar_field Scalar_field_#2 Scalar_field_#3 Scalar_field_#4 Scalar_field_#5 Scalar_field_#6 Scalar_field_#7 Nx Ny Nz
260635.86000061 2147667.13000488 812.90002441 1 1 0 2.000000 215370944.000000 11.000000 26869.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.03999329 2147681.38000488 819.20001221 1 1 0 2.000000 215370944.000000 10.000000 38665.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.03999329 2147685.00999451 823.13000488 1 1 0 2.000000 215370944.000000 10.000000 38927.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260653.52000427 2147645.64999390 795.25000000 1 1 0 2.000000 215370944.000000 13.000000 32942.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260647.69000244 2147654.69000244 808.48999023 1 1 0 2.000000 215370944.000000 12.000000 36634.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260646.02999878 2147657.24000549 810.69000244 1 1 0 2.000000 215370944.000000 12.000000 35061.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260640.33999634 2147665.91999817 815.58001709 1 1 0 2.000000 215370944.000000 11.000000 24837.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260638.94999695 2147668.02999878 815.55999756 1 1 0 2.000000 215370944.000000 11.000000 14636.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260637.85000610 2147666.42999268 813.50000000 1 1 0 2.000000 215370944.000000 11.000000 21145.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260652.22999573 2147652.08999634 810.26000977 1 1 0 2.000000 215370944.000000 13.000000 34952.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260656.80999756 2147642.21000671 794.42999268 1 1 0 2.000000 215370944.000000 13.000000 33335.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260650.08999634 2147652.72999573 811.03997803 1 1 0 1.000000 215370944.000000 13.000000 36219.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260646.63999939 2147658.00000000 812.46997070 1 1 0 2.000000 215370944.000000 12.000000 35235.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260639.50000000 2147668.96000671 818.34002686 1 1 0 2.000000 215370944.000000 11.000000 18808.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260637.69000244 2147671.71000671 817.91998291 1 1 0 2.000000 215370944.000000 11.000000 26039.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260635.22999573 2147675.47000122 819.47998047 1 1 0 2.000000 215370944.000000 11.000000 28988.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260648.85000610 2147658.03999329 816.97998047 1 1 0 2.000000 215370944.000000 12.000000 36306.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260635.52000427 2147677.72000122 823.32000732 1 1 0 2.000000 215370944.000000 11.000000 33794.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.58000183 2147634.60000610 795.88000488 1 1 0 2.000000 215370944.000000 14.000000 22587.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.17999268 2147654.25999451 815.28002930 2 2 0 2.000000 215370944.000000 13.000000 18743.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260641.63000488 2147668.91000366 821.86999512 1 1 0 2.000000 215370944.000000 11.000000 28857.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260634.41999817 2147679.92999268 825.42999268 1 1 0 2.000000 215370944.000000 11.000000 41308.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260659.78999329 2147645.86000061 806.03997803 1 1 0 2.000000 215370944.000000 13.000000 35257.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260658.58999634 2147647.72999573 808.17999268 1 1 0 2.000000 215370944.000000 13.000000 36284.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260656.92999268 2147650.36000061 814.03997803 1 1 0 2.000000 215370944.000000 13.000000 35825.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260661.85000610 2147639.88999939 796.72998047 1 1 0 2.000000 215370944.000000 14.000000 34187.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260656.16999817 2147648.75999451 808.11999512 1 1 0 2.000000 215370944.000000 13.000000 31107.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.97000122 2147655.38999939 820.00000000 1 1 0 1.000000 215370944.000000 13.000000 33728.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260650.66999817 2147657.36000061 819.22998047 1 1 0 2.000000 215370944.000000 12.000000 35454.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260648.24000549 2147661.08000183 820.16998291 1 1 0 2.000000 215370944.000000 12.000000 32745.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260639.16999817 2147675.00000000 823.52001953 1 1 0 2.000000 215370944.000000 11.000000 17497.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.83999634 2147636.83000183 796.26000977 1 1 0 2.000000 215370944.000000 14.000000 19310.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260649.00999451 2147662.39999390 822.34997559 1 1 0 2.000000 215370944.000000 12.000000 30888.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260647.47999573 2147664.75000000 823.71002197 1 1 0 2.000000 215370944.000000 12.000000 32658.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260635.53999329 2147683.22999573 829.09997559 1 1 0 2.000000 215370944.000000 10.000000 34231.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.55999756 2147693.91999817 831.78997803 1 1 0 2.000000 215370944.000000 9.000000 32090.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.75000000 2147639.69000244 797.34002686 1 1 0 2.000000 215370944.000000 14.000000 33772.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260640.99000549 2147674.66000366 824.41998291 1 1 0 2.000000 215370944.000000 11.000000 17017.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260638.46000671 2147678.55999756 827.01000977 1 1 0 2.000000 215370944.000000 11.000000 30954.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.99000549 2147641.32000732 799.03002930 1 1 0 2.000000 215370944.000000 14.000000 35170.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260660.50000000 2147646.83999634 808.15002441 1 1 0 2.000000 215370944.000000 13.000000 33925.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260658.64999390 2147649.82000732 815.71997070 1 1 0 1.000000 215370944.000000 13.000000 37005.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.66000366 2147660.69999695 824.16998291 1 1 0 1.000000 215370944.000000 12.000000 33444.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260649.21000671 2147664.47999573 825.59002686 1 1 0 2.000000 215370944.000000 12.000000 29993.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260647.25999451 2147667.49000549 826.76000977 1 1 0 2.000000 215370944.000000 12.000000 28682.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260630.39999390 2147695.82000732 838.65002441 1 1 0 1.000000 215370944.000000 10.000000 25820.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260629.08999634 2147697.82000732 838.53997803 1 1 0 1.000000 215370944.000000 9.000000 26519.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.00000000 2147699.52999878 841.10998535 1 1 0 1.000000 215370944.000000 9.000000 23177.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260668.44999695 2147636.83999634 800.97998047 1 1 0 2.000000 215370944.000000 14.000000 27568.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260665.66999817 2147641.10000610 800.32000732 2 2 0 2.000000 215370944.000000 14.000000 26061.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.19999695 2147644.94999695 804.73999023 1 1 0 2.000000 215370944.000000 13.000000 35148.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260657.41000366 2147654.11000061 821.60998535 1 1 0 2.000000 215370944.000000 13.000000 32024.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260654.80999756 2147658.13999939 824.22998047 1 1 0 2.000000 215370944.000000 13.000000 35935.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260649.47999573 2147666.36000061 826.90002441 1 1 0 2.000000 215370944.000000 12.000000 28791.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260647.58000183 2147669.28999329 827.63000488 1 1 0 2.000000 215370944.000000 12.000000 28332.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260632.80999756 2147689.77000427 831.52001953 1 1 0 2.000000 215370944.000000 10.000000 35301.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260630.91000366 2147692.71000671 832.90002441 1 1 0 2.000000 215370944.000000 10.000000 33510.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260641.38000488 2147678.44999695 829.51000977 1 1 0 2.000000 215370944.000000 11.000000 30888.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.52999878 2147690.92999268 833.25000000 2 2 0 2.000000 215370944.000000 10.000000 13609.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260632.27000427 2147692.92999268 837.53997803 1 1 0 1.000000 215370944.000000 10.000000 27415.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260664.66999817 2147642.94999695 800.88000488 1 1 0 2.000000 215370944.000000 14.000000 28595.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260666.21000671 2147643.63000488 807.48999023 1 1 0 2.000000 215370944.000000 14.000000 33750.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260665.17999268 2147645.25000000 808.25000000 1 1 0 2.000000 215370944.000000 14.000000 32199.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.60000610 2147666.55999756 829.66998291 1 1 0 2.000000 215370944.000000 12.000000 29228.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260667.27000427 2147644.05000305 811.21002197 1 1 0 2.000000 215370944.000000 14.000000 32658.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.27999878 2147668.80999756 830.78002930 1 1 0 2.000000 215370944.000000 12.000000 28922.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260631.66999817 2147699.27999878 845.78002930 1 1 0 2.000000 215370944.000000 9.000000 23701.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260636.57000732 2147691.80999756 838.70001221 1 1 0 1.000000 215370944.000000 10.000000 23177.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260657.50999451 2147660.22999573 829.15002441 1 1 0 2.000000 215370944.000000 13.000000 33772.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.63000488 2147697.47000122 845.90997314 1 1 0 2.000000 215370944.000000 10.000000 25864.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260654.57000732 2147669.71000671 832.79998779 1 1 0 2.000000 215370944.000000 12.000000 28136.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260652.58999634 2147671.02000427 832.47998047 1 1 0 2.000000 215370944.000000 12.000000 32789.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260639.35000610 2147691.66999817 840.72998047 1 1 0 2.000000 215370944.000000 10.000000 26170.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260638.33999634 2147693.24000549 842.19000244 1 1 0 2.000000 215370944.000000 10.000000 25187.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260637.38000488 2147694.74000549 843.13000488 1 1 0 2.000000 215370944.000000 10.000000 23592.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260636.33000183 2147696.41000366 845.15997314 1 1 0 2.000000 215370944.000000 10.000000 28748.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260635.27999878 2147698.07000732 847.39001465 1 1 0 2.000000 215370944.000000 10.000000 25580.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260634.69000244 2147699.00999451 849.21002197 1 1 0 1.000000 215370944.000000 10.000000 29621.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260675.05000305 2147635.83000183 806.80999756 1 1 0 2.000000 215370944.000000 14.000000 30735.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260656.67999268 2147667.05000305 832.77001953 1 1 0 2.000000 215370944.000000 12.000000 30495.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260652.99000549 2147672.77000427 833.71002197 1 1 0 2.000000 215370944.000000 12.000000 27371.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.28999329 2147674.80000305 834.09002686 1 1 0 2.000000 215370944.000000 12.000000 28966.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260654.63000488 2147671.71000671 834.88000488 1 1 0 1.000000 215370944.000000 12.000000 26388.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260645.11000061 2147685.00000000 836.63000488 1 1 0 2.000000 215370944.000000 11.000000 27546.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260641.22000122 2147691.05999756 840.34002686 1 1 0 2.000000 215370944.000000 10.000000 24663.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260676.76999664 2147635.63000488 808.53997803 1 1 0 1.000000 215370944.000000 15.000000 34493.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260657.41999817 2147670.52999878 835.03997803 1 1 0 2.000000 215370944.000000 12.000000 30539.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260645.02000427 2147686.66999817 837.72998047 1 1 0 2.000000 215370944.000000 11.000000 30255.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260644.03999329 2147688.19999695 838.75000000 1 1 0 2.000000 215370944.000000 11.000000 29731.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260641.53999329 2147692.13999939 842.09997559 1 1 0 2.000000 215370944.000000 10.000000 24138.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260640.46000671 2147693.85000610 844.42999268 2 2 0 2.000000 215370944.000000 10.000000 24859.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260638.00999451 2147697.77999878 852.61999512 2 2 0 2.000000 215370944.000000 10.000000 19245.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260636.77000427 2147699.77000427 856.89001465 1 1 0 1.000000 215370944.000000 10.000000 32505.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260658.97999573 2147669.11999512 834.92999268 1 1 0 2.000000 215370944.000000 12.000000 29534.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260648.57000732 2147684.30000305 838.72998047 1 1 0 2.000000 215370944.000000 11.000000 27896.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260646.30000305 2147687.83000183 839.42999268 1 1 0 2.000000 215370944.000000 11.000000 30517.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260644.85000610 2147690.11000061 840.84997559 1 1 0 2.000000 215370944.000000 10.000000 28180.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260641.94000244 2147694.71000671 848.60998535 1 1 0 2.000000 215370944.000000 10.000000 28442.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.07000732 2147681.41999817 838.07000732 1 1 0 2.000000 215370944.000000 11.000000 31238.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260647.82000732 2147686.47999573 839.59997559 1 1 0 2.000000 215370944.000000 11.000000 23832.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260642.33999634 2147695.11999512 851.41998291 1 1 0 2.000000 215370944.000000 10.000000 26563.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260667.00000000 2147656.61999512 828.32000732 1 1 0 2.000000 215370944.000000 13.000000 33488.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260643.69000244 2147693.47999573 850.25000000 1 1 0 2.000000 215370944.000000 10.000000 26454.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260648.58999634 2147688.41999817 841.76000977 1 1 0 2.000000 215370944.000000 11.000000 32964.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260647.47999573 2147690.16999817 844.05999756 1 1 0 2.000000 215370944.000000 11.000000 29993.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260646.30999756 2147692.08000183 851.72998047 1 1 0 2.000000 215370944.000000 11.000000 29949.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260683.00000000 2147634.58000183 818.65002441 1 1 0 2.000000 215370944.000000 15.000000 30036.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260679.97000122 2147639.30999756 820.28002930 1 1 0 2.000000 215370944.000000 15.000000 28595.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260664.30000305 2147663.88000488 835.78997803 1 1 0 2.000000 215370944.000000 13.000000 33488.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260662.52000427 2147669.55999756 841.73999023 1 1 0 1.000000 215370944.000000 12.000000 26345.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260661.30999756 2147671.42999268 840.63000488 1 1 0 2.000000 215370944.000000 12.000000 28398.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260652.67999268 2147682.02999878 840.35998535 1 1 0 2.000000 215370944.000000 11.000000 30735.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260651.36000061 2147684.08000183 840.35998535 1 1 0 2.000000 215370944.000000 11.000000 31522.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260650.35000610 2147685.67999268 841.63000488 1 1 0 2.000000 215370944.000000 11.000000 26672.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260655.88000488 2147679.88999939 841.72998047 1 1 0 2.000000 215370944.000000 12.000000 24182.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260654.57000732 2147681.91999817 841.51000977 1 1 0 2.000000 215370944.000000 11.000000 29053.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260653.25000000 2147683.97999573 841.59002686 1 1 0 2.000000 215370944.000000 11.000000 29862.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260649.05000305 2147690.63000488 853.04998779 1 1 0 2.000000 215370944.000000 11.000000 26170.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
